timestamp_ms,accel_g,disp,mode
1773194649438,0.0406,0.0,dano_leve
1773194649448,0.0707,0.0,dano_leve
1773194649456,0.0882,0.0,dano_leve
1773194649464,0.1111,0.0,dano_leve
1773194649471,0.0943,0.0,dano_leve
1773194649477,0.0918,0.0,dano_leve
1773194649491,0.0886,0.0,dano_leve
1773194649500,0.0526,0.0,dano_leve
1773194649509,0.0656,0.0,dano_leve
1773194649519,0.0209,0.0,dano_leve
1773194649530,0.0047,0.0,dano_leve
1773194649542,-0.0507,0.0,dano_leve
1773194649551,-0.0548,0.0,dano_leve
1773194649563,-0.0917,0.0,dano_leve
1773194649573,-0.1106,0.0,dano_leve
1773194649584,-0.1054,0.0,dano_leve
1773194649594,-0.0873,0.0,dano_leve
1773194649606,-0.0561,0.0,dano_leve
1773194649616,-0.0207,0.0,dano_leve
1773194649629,0.003,0.0,dano_leve
1773194649637,0.0137,0.0,dano_leve
1773194649648,0.0573,0.0,dano_leve
1773194649655,0.111,0.0,dano_leve
1773194649665,0.1018,0.0,dano_leve
1773194649675,0.0799,0.0,dano_leve
1773194649685,0.1075,0.0,dano_leve
1773194649694,0.0977,0.0,dano_leve
1773194649701,0.1035,0.0,dano_leve
1773194649713,0.0854,0.0,dano_leve
1773194649725,0.0168,0.0,dano_leve
1773194649734,-0.0005,0.0,dano_leve
1773194649741,-0.0258,0.0,dano_leve
1773194649750,-0.042,0.0,dano_leve
1773194649762,-0.0624,0.0,dano_leve
1773194649776,-0.102,0.0,dano_leve
1773194649784,-0.1166,0.0,dano_leve
1773194649799,-0.0678,0.0,dano_leve
1773194649807,-0.0873,0.0,dano_leve
1773194649816,-0.0425,0.0,dano_leve
1773194649826,-0.0078,0.0,dano_leve
1773194649837,-0.0291,0.0,dano_leve
1773194649850,0.0128,0.0,dano_leve
1773194649861,0.0506,0.0,dano_leve
1773194649870,0.0791,0.0,dano_leve
1773194649880,0.1046,0.0,dano_leve
1773194649891,0.1146,0.0,dano_leve
1773194649902,0.1248,0.0,dano_leve
1773194649911,0.0892,0.0,dano_leve
1773194649920,0.0732,0.0,dano_leve
1773194649927,0.0609,0.0,dano_leve
1773194649937,0.0387,0.0,dano_leve
1773194649946,-0.02,0.0,dano_leve
1773194649957,-0.0379,0.0,dano_leve
1773194649965,-0.0193,0.0,dano_leve
1773194649974,-0.0539,0.0,dano_leve
1773194649987,-0.0764,0.0,dano_leve
1773194649998,-0.0951,0.0,dano_leve
1773194650006,-0.1248,0.0,dano_leve
1773194650020,-0.0802,0.0,dano_leve
1773194650028,-0.0642,0.0,dano_leve
1773194650039,-0.0395,0.0,dano_leve
1773194650049,-0.0072,0.0,dano_leve
1773194650062,0.0571,0.0,dano_leve
1773194650072,0.0568,0.0,dano_leve
1773194650085,0.0764,0.0,dano_leve
1773194650095,0.0853,0.0,dano_leve
1773194650106,0.081,0.0,dano_leve
1773194650115,0.1044,0.0,dano_leve
1773194650125,0.0979,0.0,dano_leve
1773194650134,0.0494,0.0,dano_leve
1773194650143,0.0306,0.0,dano_leve
1773194650157,0.0054,0.0,dano_leve
1773194650167,-0.0417,0.0,dano_leve
1773194650176,-0.0831,0.0,dano_leve
1773194650185,-0.0797,0.0,dano_leve
1773194650195,-0.0938,0.0,dano_leve
1773194650207,-0.1079,0.0,dano_leve
1773194650215,-0.0824,0.0,dano_leve
1773194650222,-0.074,0.0,dano_leve
1773194650231,-0.083,0.0,dano_leve
1773194650245,-0.0441,0.0,dano_leve
1773194650255,-0.0369,0.0,dano_leve
1773194650266,-0.0029,0.0,dano_leve
1773194650272,0.0242,0.0,dano_leve
1773194650282,0.0479,0.0,dano_leve
1773194650292,0.08,0.0,dano_leve
1773194650302,0.1141,0.0,dano_leve
1773194650312,0.0843,0.0,dano_leve
1773194650323,0.1085,0.0,dano_leve
1773194650334,0.0761,0.0,dano_leve
1773194650345,0.0562,0.0,dano_leve
1773194650358,0.0288,0.0,dano_leve
1773194650369,-0.0005,0.0,dano_leve
1773194650380,-0.0596,0.0,dano_leve
1773194650392,-0.0737,0.0,dano_leve
1773194650403,-0.0987,0.0,dano_leve
1773194650412,-0.0851,0.0,dano_leve
1773194650424,-0.1042,0.0,dano_leve
1773194650436,-0.0796,0.0,dano_leve
1773194650444,-0.1005,0.0,dano_leve
1773194650456,-0.0516,0.0,dano_leve
1773194650467,-0.0183,0.0,dano_leve
1773194650477,0.0117,0.0,dano_leve
1773194650489,0.0533,0.0,dano_leve
1773194650501,0.053,0.0,dano_leve
1773194650509,0.0878,0.0,dano_leve
1773194650516,0.0817,0.0,dano_leve
1773194650529,0.0995,0.0,dano_leve
1773194650539,0.0812,0.0,dano_leve
1773194650553,0.0676,0.0,dano_leve
1773194650565,0.0593,0.0,dano_leve
1773194650575,0.0107,0.0,dano_leve
1773194650587,-0.0479,0.0,dano_leve
1773194650597,-0.0482,0.0,dano_leve
1773194650611,-0.0819,0.0,dano_leve
1773194650618,-0.0711,0.0,dano_leve
1773194650626,-0.0697,0.0,dano_leve
1773194650638,-0.0831,0.0,dano_leve
1773194650651,-0.1107,0.0,dano_leve
1773194650661,-0.0816,0.0,dano_leve
1773194650674,-0.0345,0.0,dano_leve
1773194650683,0.0113,0.0,dano_leve
1773194650693,0.019,0.0,dano_leve
1773194650702,0.0459,0.0,dano_leve
1773194650712,0.0603,0.0,dano_leve
1773194650721,0.0879,0.0,dano_leve
1773194650730,0.0978,0.0,dano_leve
1773194650736,0.1039,0.0,dano_leve
1773194650748,0.1057,0.0,dano_leve
1773194650756,0.0721,0.0,dano_leve
1773194650769,0.0765,0.0,dano_leve
1773194650780,0.0258,0.0,dano_leve
1773194650789,-0.0042,0.0,dano_leve
1773194650800,-0.0184,0.0,dano_leve
1773194650813,-0.0489,0.0,dano_leve
1773194650821,-0.0747,0.0,dano_leve
1773194650832,-0.0782,0.0,dano_leve
1773194650840,-0.0912,0.0,dano_leve
1773194650851,-0.0825,0.0,dano_leve
1773194650860,-0.08,0.0,dano_leve
1773194650869,-0.1033,0.0,dano_leve
1773194650880,-0.0441,0.0,dano_leve
1773194650888,-0.0064,0.0,dano_leve
1773194650897,0.015,0.0,dano_leve
1773194650907,0.0282,0.0,dano_leve
1773194650918,0.0863,0.0,dano_leve
1773194650927,0.0685,0.0,dano_leve
1773194650937,0.1117,0.0,dano_leve
1773194650948,0.0981,0.0,dano_leve
1773194650959,0.0785,0.0,dano_leve
1773194650970,0.0894,0.0,dano_leve
1773194650980,0.0451,0.0,dano_leve
1773194650991,0.0167,0.0,dano_leve
1773194650999,-0.0339,0.0,dano_leve
1773194651009,-0.0152,0.0,dano_leve
1773194651017,-0.0783,0.0,dano_leve
1773194651029,-0.0823,0.0,dano_leve
1773194651037,-0.0877,0.0,dano_leve
1773194651043,-0.0968,0.0,dano_leve
1773194651055,-0.123,0.0,dano_leve
1773194651062,-0.1138,0.0,dano_leve
1773194651075,-0.1057,0.0,dano_leve
1773194651084,-0.0401,0.0,dano_leve
1773194651096,-0.0285,0.0,dano_leve
1773194651106,-0.0042,0.0,dano_leve
1773194651115,0.0374,0.0,dano_leve
1773194651127,0.0637,0.0,dano_leve
1773194651136,0.085,0.0,dano_leve
1773194651151,0.1052,0.0,dano_leve
1773194651163,0.0921,0.0,dano_leve
1773194651173,0.0815,0.0,dano_leve
1773194651187,0.0621,0.0,dano_leve
1773194651200,0.0385,0.0,dano_leve
1773194651212,0.0197,0.0,dano_leve
1773194651222,-0.0015,0.0,dano_leve
1773194651231,-0.0748,0.0,dano_leve
1773194651242,-0.0807,0.0,dano_leve
1773194651251,-0.0817,0.0,dano_leve
1773194651261,-0.097,0.0,dano_leve
1773194651273,-0.0996,0.0,dano_leve
1773194651282,-0.091,0.0,dano_leve
1773194651296,-0.0861,0.0,dano_leve
1773194651303,-0.008,0.0,dano_leve
1773194651316,0.0151,0.0,dano_leve
1773194651329,0.0368,0.0,dano_leve
1773194651341,0.0355,0.0,dano_leve
1773194651350,0.0833,0.0,dano_leve
1773194651361,0.0691,0.0,dano_leve
1773194651374,0.1104,0.0,dano_leve
1773194651386,0.0893,0.0,dano_leve
1773194651402,0.0546,0.0,dano_leve
1773194651416,-0.017,0.0,dano_leve
1773194651430,-0.0323,0.0,dano_leve
1773194651439,-0.0301,0.0,dano_leve
1773194651451,-0.0911,0.0,dano_leve
1773194651462,-0.1006,0.0,dano_leve
1773194651473,-0.0907,0.0,dano_leve
1773194651480,-0.0777,0.0,dano_leve
1773194651491,-0.0601,0.0,dano_leve
1773194651499,-0.0892,0.0,dano_leve
1773194651509,-0.0457,0.0,dano_leve
1773194651518,-0.0084,0.0,dano_leve
1773194651529,0.0011,0.0,dano_leve
1773194651538,0.0411,0.0,dano_leve
1773194651550,0.0772,0.0,dano_leve
1773194651556,0.0944,0.0,dano_leve
1773194651569,0.095,0.0,dano_leve
1773194651584,0.0947,0.0,dano_leve
1773194651593,0.0896,0.0,dano_leve
1773194651602,0.0868,0.0,dano_leve
1773194651611,0.068,0.0,dano_leve
1773194651619,0.04,0.0,dano_leve
1773194651627,-0.0057,0.0,dano_leve
1773194651638,-0.0054,0.0,dano_leve
1773194651650,-0.046,0.0,dano_leve
1773194651657,-0.0518,0.0,dano_leve
1773194651667,-0.0965,0.0,dano_leve
1773194651678,-0.096,0.0,dano_leve
1773194651690,-0.1096,0.0,dano_leve
1773194651701,-0.0689,0.0,dano_leve
1773194651715,-0.0973,0.0,dano_leve
1773194651727,-0.0452,0.0,dano_leve
1773194651738,-0.0207,0.0,dano_leve
1773194651752,0.0627,0.0,dano_leve
1773194651764,0.0801,0.0,dano_leve
1773194651775,0.0856,0.0,dano_leve
1773194651787,0.0744,0.0,dano_leve
1773194651795,0.0782,0.0,dano_leve
1773194651808,0.089,0.0,dano_leve
1773194651820,0.0882,0.0,dano_leve
1773194651832,0.0128,0.0,dano_leve
1773194651842,0.0164,0.0,dano_leve
1773194651852,-0.0107,0.0,dano_leve
1773194651862,-0.0702,0.0,dano_leve
1773194651868,-0.0642,0.0,dano_leve
1773194651877,-0.102,0.0,dano_leve
1773194651891,-0.1059,0.0,dano_leve
1773194651899,-0.1081,0.0,dano_leve
1773194651911,-0.0896,0.0,dano_leve
1773194651923,-0.0723,0.0,dano_leve
1773194651933,-0.0559,0.0,dano_leve
1773194651938,-0.0472,0.0,dano_leve
1773194651949,-0.0067,0.0,dano_leve
1773194651958,0.0077,0.0,dano_leve
1773194651972,0.0447,0.0,dano_leve
1773194651981,0.0661,0.0,dano_leve
1773194651993,0.085,0.0,dano_leve
1773194652002,0.1175,0.0,dano_leve
1773194652012,0.0878,0.0,dano_leve
1773194652019,0.0729,0.0,dano_leve
1773194652030,0.057,0.0,dano_leve
1773194652042,0.0357,0.0,dano_leve
1773194652056,-0.0125,0.0,dano_leve
1773194652068,0.0019,0.0,dano_leve
1773194652081,-0.0507,0.0,dano_leve
1773194652091,-0.0795,0.0,dano_leve
1773194652103,-0.0917,0.0,dano_leve
1773194652113,-0.1086,0.0,dano_leve
1773194652119,-0.0843,0.0,dano_leve
1773194652129,-0.0687,0.0,dano_leve
1773194652139,-0.0704,0.0,dano_leve
1773194652148,-0.0414,0.0,dano_leve
1773194652159,0.0261,0.0,dano_leve
1773194652172,0.0213,0.0,dano_leve
1773194652183,0.0525,0.0,dano_leve
1773194652193,0.0729,0.0,dano_leve
1773194652204,0.0985,0.0,dano_leve
1773194652211,0.105,0.0,dano_leve
1773194652223,0.0927,0.0,dano_leve
1773194652233,0.0702,0.0,dano_leve
1773194652242,0.0661,0.0,dano_leve
1773194652254,0.0528,0.0,dano_leve
1773194652264,0.0063,0.0,dano_leve
1773194652277,-0.0517,0.0,dano_leve
1773194652291,-0.075,0.0,dano_leve
1773194652303,-0.1058,0.0,dano_leve
1773194652310,-0.1366,0.0,dano_leve
1773194652318,-0.1005,0.0,dano_leve
1773194652330,-0.0861,0.0,dano_leve
1773194652337,-0.0794,0.0,dano_leve
1773194652349,-0.0607,0.0,dano_leve
1773194652360,-0.0377,0.0,dano_leve
1773194652371,0.0205,0.0,dano_leve
1773194652382,0.0442,0.0,dano_leve
1773194652393,0.0835,0.0,dano_leve
1773194652405,0.0894,0.0,dano_leve
1773194652414,0.0832,0.0,dano_leve
1773194652424,0.0863,0.0,dano_leve
1773194652434,0.0736,0.0,dano_leve
1773194652444,0.0777,0.0,dano_leve
1773194652456,0.05,0.0,dano_leve
1773194652467,0.0578,0.0,dano_leve
1773194652477,0.0198,0.0,dano_leve
1773194652487,-0.0175,0.0,dano_leve
1773194652500,-0.0863,0.0,dano_leve
1773194652513,-0.09,0.0,dano_leve
1773194652525,-0.1086,0.0,dano_leve
1773194652530,-0.0872,0.0,dano_leve
1773194652542,-0.0887,0.0,dano_leve
1773194652551,-0.0744,0.0,dano_leve
1773194652558,-0.058,0.0,dano_leve
1773194652566,-0.0411,0.0,dano_leve
1773194652575,-0.0249,0.0,dano_leve
1773194652583,0.0074,0.0,dano_leve
1773194652588,0.0267,0.0,dano_leve
1773194652603,0.0717,0.0,dano_leve
1773194652613,0.0568,0.0,dano_leve
1773194652623,0.0928,0.0,dano_leve
1773194652638,0.0995,0.0,dano_leve
1773194652648,0.0848,0.0,dano_leve
1773194652658,0.0658,0.0,dano_leve
1773194652663,0.059,0.0,dano_leve
1773194652674,0.0468,0.0,dano_leve
1773194652684,0.0069,0.0,dano_leve
1773194652696,-0.0366,0.0,dano_leve
1773194652705,-0.0491,0.0,dano_leve
1773194652714,-0.0946,0.0,dano_leve
1773194652723,-0.0794,0.0,dano_leve
1773194652737,-0.0892,0.0,dano_leve
1773194652750,-0.0657,0.0,dano_leve
1773194652763,-0.0588,0.0,dano_leve
1773194652776,-0.054,0.0,dano_leve
1773194652789,-0.0362,0.0,dano_leve
1773194652799,0.0261,0.0,dano_leve
1773194652810,0.0528,0.0,dano_leve
1773194652819,0.082,0.0,dano_leve
1773194652826,0.1176,0.0,dano_leve
1773194652837,0.0887,0.0,dano_leve
1773194652848,0.095,0.0,dano_leve
1773194652858,0.087,0.0,dano_leve
1773194652866,0.1011,0.0,dano_leve
1773194652876,0.0474,0.0,dano_leve
1773194652884,0.0639,0.0,dano_leve
1773194652892,0.0069,0.0,dano_leve
1773194652900,0.0117,0.0,dano_leve
1773194652911,-0.0363,0.0,dano_leve
1773194652918,-0.053,0.0,dano_leve
1773194652928,-0.0887,0.0,dano_leve
1773194652936,-0.0927,0.0,dano_leve
1773194652944,-0.1015,0.0,dano_leve
1773194652953,-0.1074,0.0,dano_leve
1773194652963,-0.0826,0.0,dano_leve
1773194652976,-0.1022,0.0,dano_leve
1773194652991,-0.0457,0.0,dano_leve
1773194652999,-0.0034,0.0,dano_leve
1773194653014,0.018,0.0,dano_leve
1773194653024,0.0606,0.0,dano_leve
1773194653031,0.0796,0.0,dano_leve
1773194653045,0.1125,0.0,dano_leve
1773194653056,0.1243,0.0,dano_leve
1773194653068,0.0901,0.0,dano_leve
1773194653078,0.0578,0.0,dano_leve
1773194653084,0.0276,0.0,dano_leve
1773194653092,0.069,0.0,dano_leve
1773194653106,0.0177,0.0,dano_leve
1773194653118,-0.0431,0.0,dano_leve
1773194653127,-0.0474,0.0,dano_leve
1773194653136,-0.0884,0.0,dano_leve
1773194653145,-0.1064,0.0,dano_leve
1773194653157,-0.1038,0.0,dano_leve
1773194653171,-0.0675,0.0,dano_leve
1773194653182,-0.0797,0.0,dano_leve
1773194653194,-0.0397,0.0,dano_leve
1773194653206,-0.0202,0.0,dano_leve
1773194653216,0.0001,0.0,dano_leve
1773194653232,0.0425,0.0,dano_leve
1773194653242,0.0716,0.0,dano_leve
1773194653251,0.1061,0.0,dano_leve
1773194653264,0.0921,0.0,dano_leve
1773194653274,0.0732,0.0,dano_leve
1773194653286,0.0834,0.0,dano_leve
1773194653295,0.0641,0.0,dano_leve
1773194653306,0.029,0.0,dano_leve
1773194653316,0.0136,0.0,dano_leve
1773194653324,-0.0153,0.0,dano_leve
1773194653336,-0.0511,0.0,dano_leve
1773194653349,-0.0904,0.0,dano_leve
1773194653362,-0.0734,0.0,dano_leve
1773194653377,-0.0796,0.0,dano_leve
1773194653386,-0.0999,0.0,dano_leve
1773194653399,-0.0595,0.0,dano_leve
1773194653409,-0.0333,0.0,dano_leve
1773194653421,-0.0133,0.0,dano_leve
1773194653431,0.021,0.0,dano_leve
1773194653444,0.0422,0.0,dano_leve
1773194653456,0.1048,0.0,dano_leve
1773194653466,0.0986,0.0,dano_leve
1773194653476,0.0961,0.0,dano_leve
1773194653485,0.1114,0.0,dano_leve
1773194653494,0.0919,0.0,dano_leve
1773194653506,0.0564,0.0,dano_leve
1773194653516,0.0432,0.0,dano_leve
1773194653524,0.0047,0.0,dano_leve
1773194653536,-0.0214,0.0,dano_leve
1773194653547,-0.0492,0.0,dano_leve
1773194653559,-0.0863,0.0,dano_leve
1773194653568,-0.0761,0.0,dano_leve
1773194653580,-0.093,0.0,dano_leve
1773194653587,-0.0837,0.0,dano_leve
1773194653597,-0.0758,0.0,dano_leve
1773194653611,-0.0492,0.0,dano_leve
1773194653621,-0.0191,0.0,dano_leve
1773194653632,-0.0107,0.0,dano_leve
1773194653643,0.0582,0.0,dano_leve
1773194653652,0.0388,0.0,dano_leve
1773194653663,0.0677,0.0,dano_leve
1773194653673,0.0898,0.0,dano_leve
1773194653687,0.0992,0.0,dano_leve
1773194653696,0.0939,0.0,dano_leve
1773194653710,0.0941,0.0,dano_leve
1773194653722,0.0553,0.0,dano_leve
1773194653732,-0.0047,0.0,dano_leve
1773194653742,-0.015,0.0,dano_leve
1773194653753,-0.0273,0.0,dano_leve
1773194653764,-0.0481,0.0,dano_leve
1773194653778,-0.0688,0.0,dano_leve
1773194653789,-0.0946,0.0,dano_leve
1773194653799,-0.1103,0.0,dano_leve
1773194653811,-0.0951,0.0,dano_leve
1773194653820,-0.0729,0.0,dano_leve
1773194653832,-0.0591,0.0,dano_leve
1773194653844,-0.0483,0.0,dano_leve
1773194653855,0.0277,0.0,dano_leve
1773194653865,0.0449,0.0,dano_leve
1773194653874,0.074,0.0,dano_leve
1773194653884,0.094,0.0,dano_leve
1773194653895,0.0852,0.0,dano_leve
1773194653905,0.1094,0.0,dano_leve
1773194653916,0.0875,0.0,dano_leve
1773194653927,0.0445,0.0,dano_leve
1773194653935,0.0397,0.0,dano_leve
1773194653948,-0.0111,0.0,dano_leve
1773194653955,0.0023,0.0,dano_leve
1773194653966,-0.0699,0.0,dano_leve
1773194653978,-0.0722,0.0,dano_leve
1773194653990,-0.0796,0.0,dano_leve
1773194653998,-0.0998,0.0,dano_leve
1773194654010,-0.107,0.0,dano_leve
1773194654017,-0.0939,0.0,dano_leve
1773194654027,-0.0816,0.0,dano_leve
1773194654039,-0.0441,0.0,dano_leve
1773194654047,-0.057,0.0,dano_leve
1773194654056,0.0122,0.0,dano_leve
1773194654069,0.0324,0.0,dano_leve
1773194654079,0.0712,0.0,dano_leve
1773194654089,0.0793,0.0,dano_leve
1773194654097,0.0933,0.0,dano_leve
1773194654109,0.1067,0.0,dano_leve
1773194654120,0.0973,0.0,dano_leve
1773194654129,0.0781,0.0,dano_leve
1773194654143,0.061,0.0,dano_leve
1773194654153,0.0159,0.0,dano_leve
1773194654165,-0.0229,0.0,dano_leve
1773194654177,-0.076,0.0,dano_leve
1773194654189,-0.0939,0.0,dano_leve
1773194654198,-0.0908,0.0,dano_leve
1773194654204,-0.0998,0.0,dano_leve
1773194654219,-0.0911,0.0,dano_leve
1773194654229,-0.0855,0.0,dano_leve
1773194654239,-0.0794,0.0,dano_leve
1773194654251,-0.0524,0.0,dano_leve
1773194654262,-0.0191,0.0,dano_leve
1773194654271,0.028,0.0,dano_leve
1773194654283,0.0475,0.0,dano_leve
1773194654297,0.0693,0.0,dano_leve
1773194654307,0.0499,0.0,dano_leve
1773194654318,0.1103,0.0,dano_leve
1773194654332,0.097,0.0,dano_leve
1773194654339,0.0804,0.0,dano_leve
1773194654353,0.069,0.0,dano_leve
1773194654362,0.0423,0.0,dano_leve
1773194654374,-0.0105,0.0,dano_leve
1773194654383,-0.0314,0.0,dano_leve
1773194654394,-0.0509,0.0,dano_leve
1773194654401,-0.0409,0.0,dano_leve
1773194654411,-0.0715,0.0,dano_leve
1773194654424,-0.0976,0.0,dano_leve
1773194654434,-0.0908,0.0,dano_leve
1773194654447,-0.0887,0.0,dano_leve
1773194654456,-0.054,0.0,dano_leve
1773194654468,-0.0328,0.0,dano_leve
1773194654479,-0.0028,0.0,dano_leve
1773194654486,0.029,0.0,dano_leve
1773194654496,0.0613,0.0,dano_leve
1773194654506,0.0813,0.0,dano_leve
1773194654518,0.0864,0.0,dano_leve
1773194654528,0.1117,0.0,dano_leve
1773194654534,0.089,0.0,dano_leve
1773194654549,0.0809,0.0,dano_leve
1773194654560,0.0779,0.0,dano_leve
1773194654573,0.0311,0.0,dano_leve
1773194654578,0.0367,0.0,dano_leve
1773194654587,-0.0182,0.0,dano_leve
1773194654598,-0.0381,0.0,dano_leve
1773194654609,-0.0654,0.0,dano_leve
1773194654621,-0.0861,0.0,dano_leve
1773194654631,-0.0812,0.0,dano_leve
1773194654642,-0.081,0.0,dano_leve
1773194654655,-0.0826,0.0,dano_leve
1773194654662,-0.0878,0.0,dano_leve
1773194654669,-0.0535,0.0,dano_leve
1773194654680,-0.0599,0.0,dano_leve
1773194654690,0.026,0.0,dano_leve
1773194654701,0.0138,0.0,dano_leve
1773194654710,0.0693,0.0,dano_leve
1773194654720,0.085,0.0,dano_leve
1773194654731,0.0923,0.0,dano_leve
1773194654743,0.0895,0.0,dano_leve
1773194654747,0.144,0.0,dano_leve
1773194654758,0.1606,0.0,dano_leve
1773194654767,0.0473,0.0,dano_leve
1773194654777,0.0484,0.0,dano_leve
1773194654787,0.008,0.0,dano_leve
1773194654797,0.0013,0.0,dano_leve
1773194654808,-0.027,0.0,dano_leve
1773194654821,-0.0613,0.0,dano_leve
1773194654831,-0.1053,0.0,dano_leve
1773194654843,-0.096,0.0,dano_leve
1773194654853,-0.1376,0.0,dano_leve
1773194654865,-0.0806,0.0,dano_leve
1773194654871,-0.106,0.0,dano_leve
1773194654877,-0.0954,0.0,dano_leve
1773194654884,-0.029,0.0,dano_leve
1773194654897,-0.027,0.0,dano_leve
1773194654907,0.0191,0.0,dano_leve
1773194654919,0.0388,0.0,dano_leve
1773194654929,0.0935,0.0,dano_leve
1773194654941,0.0992,0.0,dano_leve
1773194654951,0.101,0.0,dano_leve
1773194654965,0.064,0.0,dano_leve
1773194654974,0.0985,0.0,dano_leve
1773194654982,0.0707,0.0,dano_leve
1773194654998,0.0289,0.0,dano_leve
1773194655011,-0.0388,0.0,dano_leve
1773194655020,-0.0512,0.0,dano_leve
1773194655031,-0.082,0.0,dano_leve
1773194655040,-0.1063,0.0,dano_leve
1773194655054,-0.1108,0.0,dano_leve
1773194655061,-0.1082,0.0,dano_leve
1773194655072,-0.1044,0.0,dano_leve
1773194655080,-0.0765,0.0,dano_leve
1773194655088,-0.0601,0.0,dano_leve
1773194655101,-0.0434,0.0,dano_leve
1773194655112,-0.0143,0.0,dano_leve
1773194655124,0.0402,0.0,dano_leve
1773194655136,0.0639,0.0,dano_leve
1773194655146,0.1187,0.0,dano_leve
1773194655160,0.088,0.0,dano_leve
1773194655168,0.1055,0.0,dano_leve
1773194655181,0.0828,0.0,dano_leve
1773194655191,0.0636,0.0,dano_leve
1773194655203,0.0314,0.0,dano_leve
1773194655216,-0.0094,0.0,dano_leve
1773194655228,-0.0276,0.0,dano_leve
1773194655238,-0.0462,0.0,dano_leve
1773194655249,-0.0839,0.0,dano_leve
1773194655262,-0.1015,0.0,dano_leve
1773194655271,-0.0938,0.0,dano_leve
1773194655281,-0.0772,0.0,dano_leve
1773194655287,-0.0828,0.0,dano_leve
1773194655296,-0.0639,0.0,dano_leve
1773194655307,-0.068,0.0,dano_leve
1773194655317,-0.0001,0.0,dano_leve
1773194655326,0.0367,0.0,dano_leve
1773194655338,0.0608,0.0,dano_leve
1773194655349,0.0617,0.0,dano_leve
1773194655362,0.0903,0.0,dano_leve
1773194655372,0.0997,0.0,dano_leve
1773194655384,0.0775,0.0,dano_leve
1773194655394,0.0873,0.0,dano_leve
1773194655403,0.066,0.0,dano_leve
1773194655415,0.0276,0.0,dano_leve
1773194655421,0.0262,0.0,dano_leve
1773194655435,-0.0161,0.0,dano_leve
1773194655445,-0.0346,0.0,dano_leve
1773194655457,-0.0935,0.0,dano_leve
1773194655467,-0.1031,0.0,dano_leve
1773194655481,-0.0908,0.0,dano_leve
1773194655493,-0.0866,0.0,dano_leve
1773194655504,-0.0787,0.0,dano_leve
1773194655516,-0.0467,0.0,dano_leve
1773194655529,0.0145,0.0,dano_leve
1773194655536,0.0236,0.0,dano_leve
1773194655543,0.021,0.0,dano_leve
1773194655556,0.0794,0.0,dano_leve
1773194655564,0.0741,0.0,dano_leve
1773194655575,0.0986,0.0,dano_leve
1773194655585,0.0806,0.0,dano_leve
1773194655595,0.1016,0.0,dano_leve
1773194655605,0.0494,0.0,dano_leve
1773194655617,0.0462,0.0,dano_leve
1773194655630,0.0146,0.0,dano_leve
1773194655640,-0.0252,0.0,dano_leve
1773194655650,-0.0567,0.0,dano_leve
1773194655662,-0.0769,0.0,dano_leve
1773194655673,-0.0699,0.0,dano_leve
1773194655685,-0.1128,0.0,dano_leve
1773194655697,-0.1077,0.0,dano_leve
1773194655705,-0.0804,0.0,dano_leve
1773194655714,-0.0712,0.0,dano_leve
1773194655726,-0.0539,0.0,dano_leve
1773194655739,-0.0073,0.0,dano_leve
1773194655748,0.0039,0.0,dano_leve
1773194655759,0.0675,0.0,dano_leve
1773194655773,0.0983,0.0,dano_leve
1773194655781,0.0948,0.0,dano_leve
1773194655795,0.0893,0.0,dano_leve
1773194655808,0.0938,0.0,dano_leve
1773194655813,0.0877,0.0,dano_leve
1773194655824,0.0641,0.0,dano_leve
1773194655834,0.0579,0.0,dano_leve
1773194655845,0.0144,0.0,dano_leve
1773194655855,-0.0215,0.0,dano_leve
1773194655866,-0.0572,0.0,dano_leve
1773194655881,-0.0924,0.0,dano_leve
1773194655894,-0.0835,0.0,dano_leve
1773194655901,-0.0986,0.0,dano_leve
1773194655908,-0.1012,0.0,dano_leve
1773194655921,-0.0709,0.0,dano_leve
1773194655932,-0.0997,0.0,dano_leve
1773194655939,-0.0328,0.0,dano_leve
1773194655948,0.007,0.0,dano_leve
1773194655960,0.0132,0.0,dano_leve
1773194655969,0.0397,0.0,dano_leve
1773194655979,0.0728,0.0,dano_leve
1773194655987,0.0994,0.0,dano_leve
1773194655997,0.0864,0.0,dano_leve
1773194656008,0.0997,0.0,dano_leve
1773194656018,0.0967,0.0,dano_leve
1773194656029,0.0847,0.0,dano_leve
1773194656041,0.0434,0.0,dano_leve
1773194656051,0.0243,0.0,dano_leve
1773194656063,0.0147,0.0,dano_leve
1773194656075,-0.0713,0.0,dano_leve
1773194656083,-0.0814,0.0,dano_leve
1773194656093,-0.0862,0.0,dano_leve
1773194656105,-0.1168,0.0,dano_leve
1773194656112,-0.0995,0.0,dano_leve
1773194656123,-0.0763,0.0,dano_leve
1773194656132,-0.0781,0.0,dano_leve
1773194656140,-0.0743,0.0,dano_leve
1773194656153,-0.063,0.0,dano_leve
1773194656162,0.0219,0.0,dano_leve
1773194656171,0.0163,0.0,dano_leve
1773194656180,0.0607,0.0,dano_leve
1773194656190,0.0572,0.0,dano_leve
1773194656202,0.0969,0.0,dano_leve
1773194656212,0.0928,0.0,dano_leve
1773194656223,0.0581,0.0,dano_leve
1773194656235,0.0741,0.0,dano_leve
1773194656247,0.0681,0.0,dano_leve
1773194656255,0.0542,0.0,dano_leve
1773194656267,-0.0014,0.0,dano_leve
1773194656278,-0.0158,0.0,dano_leve
