time_s,accel_g,stress_mpa,innovation_g
6.3,0.045404646040623615,0.0,0.0
6.3100000000000005,0.1029012226512382,0.0,0.0
6.32,0.12208299533963356,0.0,0.0
6.33,0.1285066242483089,0.0,0.0
6.34,0.1189915470460403,0.0,0.0
6.3500000000000005,0.08003901049761845,0.0,0.0
6.36,0.03328445297157844,0.0,0.0
6.37,0.0179504152300749,0.0,0.0
6.38,-0.02146123731783535,0.0,0.0
6.390000000000001,-0.0671411267141316,0.0,0.0
6.4,-0.08034565658710155,0.0,0.0
6.41,-0.10297131245387482,0.0,0.0
6.42,-0.1283951819585613,0.0,0.0
6.43,-0.11936612117376492,0.0,0.0
6.44,-0.07736718369089213,0.0,0.0
6.45,-0.04474100332130228,0.0,0.0
6.46,0.032587074728504264,0.0,0.0
6.47,0.09690279000275961,0.0,0.0
6.48,0.0996380318328168,0.0,0.0
6.49,0.13100961330649702,0.0,0.0
6.5,0.11671520468945694,0.0,0.0
6.51,0.0644393459423991,0.0,0.0
6.5200000000000005,0.05883607384099892,0.0,0.0
6.53,0.013821953158097474,0.0,0.0
6.54,-0.0037329507924190822,0.0,0.0
6.55,-0.03472322436079272,0.0,0.0
6.5600000000000005,-0.07187705119293739,0.0,0.0
6.57,-0.12082389999765403,0.0,0.0
6.58,-0.09539703754702304,0.0,0.0
6.59,-0.11891263523123909,0.0,0.0
6.6000000000000005,-0.09083821354088632,0.0,0.0
6.61,-0.0370669649806075,0.0,0.0
6.62,0.0352754484089086,0.0,0.0
6.63,0.06508284459944638,0.0,0.0
6.640000000000001,0.11149829005542054,0.0,0.0
6.65,0.13403730447614004,0.0,0.0
6.66,0.12707402263261924,0.0,0.0
6.67,0.07782073022393547,0.0,0.0
6.68,0.04378552003389885,0.0,0.0
6.69,0.028980476440749577,0.0,0.0
6.7,-0.0090194611826656,0.0,0.0
6.71,-0.0407945891728543,0.0,0.0
6.72,-0.09929348240327973,0.0,0.0
6.73,-0.09024488783049184,0.0,0.0
6.74,-0.12688193345819532,0.0,0.0
6.75,-0.12636982252447998,0.0,0.0
6.76,-0.07134904784974533,0.0,0.0
6.7700000000000005,-0.039706153710345866,0.0,0.0
6.78,0.0011194414849295085,0.0,0.0
6.79,0.06673220341819458,0.0,0.0
6.8,0.11655182735837498,0.0,0.0
6.8100000000000005,0.1299276378865806,0.0,0.0
6.82,0.12486612890735255,0.0,0.0
6.83,0.08478002232390104,0.0,0.0
6.84,0.05452200735414796,0.0,0.0
6.8500000000000005,0.04480551193834707,0.0,0.0
6.86,-0.005205017937861001,0.0,0.0
6.87,-0.07056316985483413,0.0,0.0
6.88,-0.05740810594484946,0.0,0.0
6.890000000000001,-0.10035314438002263,0.0,0.0
6.9,-0.1231612599196098,0.0,0.0
6.91,-0.1112361683431437,0.0,0.0
6.92,-0.10201688512449739,0.0,0.0
6.93,-0.048751610366443585,0.0,0.0
6.94,0.022460636701372966,0.0,0.0
6.95,0.05524646782035062,0.0,0.0
6.96,0.09591280655517814,0.0,0.0
6.97,0.11118965718377948,0.0,0.0
6.98,0.135025840193741,0.0,0.0
6.99,0.11331561086197528,0.0,0.0
7.0,0.062160479362060206,0.0,0.0
7.01,0.02799008644954341,0.0,0.0
7.0200000000000005,0.017602611084956633,0.0,0.0
7.03,-0.03312299036534407,0.0,0.0
7.04,-0.08030806430073202,0.0,0.0
7.05,-0.07848845098736328,0.0,0.0
7.0600000000000005,-0.1178662053485631,0.0,0.0
7.07,-0.12134168829920862,0.0,0.0
7.08,-0.1160856244209643,0.0,0.0
7.09,-0.03752232056737614,0.0,0.0
7.1000000000000005,0.0052097111581015185,0.0,0.0
7.11,0.061124127859407885,0.0,0.0
7.12,0.10132925177702917,0.0,0.0
7.13,0.12124256017896051,0.0,0.0
7.140000000000001,0.14415190117455173,0.0,0.0
7.15,0.0916264178648576,0.0,0.0
7.16,0.05090032158825185,0.0,0.0
7.17,0.053057329160102126,0.0,0.0
7.18,0.0028752138267701534,0.0,0.0
7.19,-0.02772669094590374,0.0,0.0
7.2,-0.0445665341000078,0.0,0.0
7.21,-0.09037035696010914,0.0,0.0
7.22,-0.1012917491665971,0.0,0.0
7.23,-0.13808808053784963,0.0,0.0
7.24,-0.09922792645770187,0.0,0.0
7.25,-0.06648666279374374,0.0,0.0
7.26,-0.020982743355824632,0.0,0.0
7.2700000000000005,0.07451819554165993,0.0,0.0
7.28,0.09768106072748184,0.0,0.0
7.29,0.1512855773165484,0.0,0.0
7.3,0.11566709237908757,0.0,0.0
7.3100000000000005,0.09427257243153259,0.0,0.0
7.32,0.08059287113727517,0.0,0.0
7.33,0.039479705062023314,0.0,0.0
7.34,0.02214709314347206,0.0,0.0
7.3500000000000005,-0.02824123949909368,0.0,0.0
7.36,-0.040272471924979215,0.0,0.0
7.37,-0.08997165036690453,0.0,0.0
7.38,-0.12198712022555629,0.0,0.0
7.390000000000001,-0.11372031996398199,0.0,0.0
7.4,-0.12487340820348011,0.0,0.0
7.41,-0.09227565612348737,0.0,0.0
7.42,-0.0305828345574748,0.0,0.0
7.43,0.040473187246808574,0.0,0.0
7.44,0.10290902918315897,0.0,0.0
7.45,0.1213366876403734,0.0,0.0
7.46,0.13460980196644243,0.0,0.0
7.47,0.1116692255631548,0.0,0.0
7.48,0.08882876007950316,0.0,0.0
7.49,0.04457320295454035,0.0,0.0
7.5,0.019836506419335386,0.0,0.0
7.51,-0.031096364557014502,0.0,0.0
7.5200000000000005,-0.07497149535290977,0.0,0.0
7.53,-0.0957623461520002,0.0,0.0
7.54,-0.1407659899278748,0.0,0.0
7.55,-0.11652856793928854,0.0,0.0
7.5600000000000005,-0.12241104859382397,0.0,0.0
7.57,-0.08560821837931547,0.0,0.0
7.58,-0.01998094534013776,0.0,0.0
7.59,0.0345130996433693,0.0,0.0
7.6000000000000005,0.09659429776717937,0.0,0.0
7.61,0.09145157883496013,0.0,0.0
7.62,0.1371851203663283,0.0,0.0
7.63,0.09808302799933702,0.0,0.0
7.640000000000001,0.08493784467867932,0.0,0.0
7.65,0.05620024180490721,0.0,0.0
7.66,0.019577117910916965,0.0,0.0
7.67,-0.06964491566148644,0.0,0.0
7.68,-0.06721976857070053,0.0,0.0
7.69,-0.07344426158904911,0.0,0.0
7.7,-0.09733665802795617,0.0,0.0
7.71,-0.13638673166841148,0.0,0.0
7.72,-0.10021511191488285,0.0,0.0
7.73,-0.1017749065844303,0.0,0.0
7.74,-0.02266526780668395,0.0,0.0
7.75,0.02079735479131678,0.0,0.0
7.76,0.08598207012547116,0.0,0.0
7.7700000000000005,0.11375641857217891,0.0,0.0
7.78,0.1517734414327654,0.0,0.0
7.79,0.10272139274669646,0.0,0.0
7.8,0.09283356595958213,0.0,0.0
7.8100000000000005,0.06691345516150653,0.0,0.0
7.82,0.016586924417298695,0.0,0.0
7.83,-0.015629131327399577,0.0,0.0
7.84,-0.04526687944459625,0.0,0.0
7.8500000000000005,-0.07793293045458763,0.0,0.0
7.86,-0.09395002875633943,0.0,0.0
7.87,-0.1007745313004528,0.0,0.0
7.88,-0.11452001657511317,0.0,0.0
7.890000000000001,-0.07607209306746576,0.0,0.0
7.9,-0.018173557089835073,0.0,0.0
7.91,0.011094009097552902,0.0,0.0
7.92,0.06165377708053525,0.0,0.0
7.930000000000001,0.12291111210118416,0.0,0.0
7.94,0.13265422044218853,0.0,0.0
7.95,0.11969141954964266,0.0,0.0
7.96,0.07169627687964972,0.0,0.0
7.97,0.05873839955709957,0.0,0.0
7.98,0.01271340965238833,0.0,0.0
7.99,0.0053950824714403475,0.0,0.0
8.0,-0.03641801144059949,0.0,0.0
8.01,-0.06908460195912272,0.0,0.0
8.02,-0.11671377306798741,0.0,0.0
8.03,-0.13565900628470853,0.0,0.0
8.040000000000001,-0.12315569103295941,0.0,0.0
8.05,-0.0998105978749099,0.0,0.0
8.06,-0.06306541782988141,0.0,0.0
8.07,0.021882690225368505,0.0,0.0
8.08,0.048218291651830704,0.0,0.0
8.09,0.11414192265529934,0.0,0.0
8.1,0.10171915600044178,0.0,0.0
8.11,0.10798115485942059,0.0,0.0
8.120000000000001,0.09281499290402856,0.0,0.0
8.13,0.07520223742876048,0.0,0.0
8.14,0.024199774775542672,0.0,0.0
8.15,-0.002212510288091659,0.0,0.0
8.16,-0.009755947613747644,0.0,0.0
8.17,-0.07191392147453979,0.0,0.0
8.18,-0.08864117077710279,0.0,0.0
8.19,-0.11330557964808881,0.0,0.0
8.2,-0.12524976345648384,0.0,0.0
8.21,-0.11955241952256565,0.0,0.0
8.22,-0.05484299255030507,0.0,0.0
8.23,-0.013968008900799812,0.0,0.0
8.24,0.06627090731689753,0.0,0.0
8.25,0.09391331671750833,0.0,0.0
8.26,0.09382833805987406,0.0,0.0
8.27,0.1343229596546696,0.0,0.0
8.28,0.09651932673975247,0.0,0.0
8.290000000000001,0.06095775384657289,0.0,0.0
8.3,0.03787294923028801,0.0,0.0
8.31,-0.03035682932263082,0.0,0.0
8.32,-0.026069943875827686,0.0,0.0
8.33,-0.06408075266645878,0.0,0.0
8.34,-0.0776177939661254,0.0,0.0
8.35,-0.1439242351057701,0.0,0.0
8.36,-0.135812746445083,0.0,0.0
8.370000000000001,-0.08709506601423883,0.0,0.0
8.38,-0.07617570137573988,0.0,0.0
8.39,-0.025322609409800318,0.0,0.0
8.4,0.06797972408971499,0.0,0.0
8.41,0.09478688082864525,0.0,0.0
8.42,0.11069999431464339,0.0,0.0
8.43,0.12109202978204153,0.0,0.0
8.44,0.09413567894657904,0.0,0.0
8.45,0.07417029160049878,0.0,0.0
8.46,0.013888305875887987,0.0,0.0
8.47,0.0012234901206385268,0.0,0.0
8.48,-0.03177491932082584,0.0,0.0
8.49,-0.046276024898886874,0.0,0.0
8.5,-0.11158810529431573,0.0,0.0
8.51,-0.11259046800710998,0.0,0.0
8.52,-0.12003650713700223,0.0,0.0
8.53,-0.10975031672687562,0.0,0.0
8.540000000000001,-0.06828660560373384,0.0,0.0
8.55,-0.013841830423381983,0.0,0.0
8.56,0.026560403979638297,0.0,0.0
8.57,0.10093526604902925,0.0,0.0
8.58,0.1121128465962906,0.0,0.0
8.59,0.12815693164482564,0.0,0.0
8.6,0.11333421638934899,0.0,0.0
8.61,0.0822819564862973,0.0,0.0
8.620000000000001,0.052189751806268864,0.0,0.0
8.63,0.021998739540527237,0.0,0.0
8.64,-0.016599079400386796,0.0,0.0
8.65,-0.06437995861812981,0.0,0.0
8.66,-0.07789767030678918,0.0,0.0
8.67,-0.11741118833295629,0.0,0.0
8.68,-0.1368074426502082,0.0,0.0
8.69,-0.12797447524321823,0.0,0.0
8.700000000000001,-0.08793063217614519,0.0,0.0
8.71,-0.0335616819926302,0.0,0.0
8.72,0.04502535308642478,0.0,0.0
8.73,0.0589340619489432,0.0,0.0
8.74,0.14645711773345071,0.0,0.0
8.75,0.10480110791219566,0.0,0.0
8.76,0.09675829067170216,0.0,0.0
8.77,0.09341827093886677,0.0,0.0
8.78,0.05970207146418532,0.0,0.0
8.790000000000001,0.023942742858518835,0.0,0.0
8.8,-0.02199532444067897,0.0,0.0
8.81,-0.022236734755669216,0.0,0.0
8.82,-0.09452137633318251,0.0,0.0
8.83,-0.10072616899458754,0.0,0.0
8.84,-0.14620029757809616,0.0,0.0
8.85,-0.10343650590231433,0.0,0.0
8.86,-0.10400980804501697,0.0,0.0
8.870000000000001,-0.06019240305562015,0.0,0.0
8.88,0.030257518628962785,0.0,0.0
8.89,0.06766924375460769,0.0,0.0
8.9,0.10585469246303725,0.0,0.0
8.91,0.13463496263896488,0.0,0.0
8.92,0.11345221339650999,0.0,0.0
8.93,0.09958247418549232,0.0,0.0
8.94,0.04902457348778358,0.0,0.0
8.950000000000001,0.015596926177100647,0.0,0.0
8.96,-0.0338790344469145,0.0,0.0
8.97,-0.04985641887510292,0.0,0.0
8.98,-0.10104248206956601,0.0,0.0
8.99,-0.09448310646888011,0.0,0.0
9.0,-0.11588435896574052,0.0,0.0
9.01,-0.12775115145578847,0.0,0.0
9.02,-0.09410132572059919,0.0,0.0
9.03,-0.05051325111866074,0.0,0.0
9.040000000000001,0.021590771885884125,0.0,0.0
9.05,0.07843775149945403,0.0,0.0
9.06,0.12277272168603456,0.0,0.0
9.07,0.12416844764879784,0.0,0.0
9.08,0.10069316557361288,0.0,0.0
9.09,0.08540000394735825,0.0,0.0
9.1,0.07168755966034841,0.0,0.0
9.11,-0.0043196761832846355,0.0,0.0
9.120000000000001,0.020969512171753572,0.0,0.0
9.13,-0.03130491754501148,0.0,0.0
9.14,-0.06860803715356775,0.0,0.0
9.15,-0.11432656561264115,0.0,0.0
9.16,-0.10861580785604491,0.0,0.0
9.17,-0.1319104229518886,0.0,0.0
9.18,-0.10578361740307927,0.0,0.0
9.19,-0.04360335830476482,0.0,0.0
9.200000000000001,0.013933974232753474,0.0,0.0
9.21,0.055482166857492216,0.0,0.0
9.22,0.09994558207391407,0.0,0.0
9.23,0.1328754132385161,0.0,0.0
9.24,0.09726847751051604,0.0,0.0
9.25,0.09716108399034735,0.0,0.0
9.26,0.06835561070893884,0.0,0.0
9.27,0.039208309517295425,0.0,0.0
9.28,-0.01214444995947619,0.0,0.0
9.290000000000001,-0.020386005716086727,0.0,0.0
9.3,-0.04582128525088083,0.0,0.0
9.31,-0.10471219428662365,0.0,0.0
9.32,-0.11125713279542618,0.0,0.0
9.33,-0.1379187244848737,0.0,0.0
9.34,-0.09956862618195718,0.0,0.0
9.35,-0.06053834075338469,0.0,0.0
9.36,-0.004769475230371928,0.0,0.0
9.370000000000001,0.06874804188578999,0.0,0.0
9.38,0.11381435058057783,0.0,0.0
9.39,0.11278295422855764,0.0,0.0
9.4,0.12659517016123456,0.0,0.0
9.41,0.07299129842358033,0.0,0.0
9.42,0.08452651720694081,0.0,0.0
9.43,0.041756443627290765,0.0,0.0
9.44,0.01945183538767854,0.0,0.0
9.450000000000001,-0.04817188054398649,0.0,0.0
9.46,-0.07801731557620717,0.0,0.0
9.47,-0.10053976022437738,0.0,0.0
9.48,-0.12585245177820084,0.0,0.0
9.49,-0.12264723580575156,0.0,0.0
9.5,-0.10107214998665695,0.0,0.0
9.51,-0.08276342985034209,0.0,0.0
9.52,-0.0029284960991896557,0.0,0.0
9.53,0.04839762415659762,0.0,0.0
9.540000000000001,0.09356019199005287,0.0,0.0
9.55,0.13496194234551512,0.0,0.0
9.56,0.12868679175277323,0.0,0.0
9.57,0.10983152465113309,0.0,0.0
9.58,0.06942331915320168,0.0,0.0
9.59,0.05460161118547291,0.0,0.0
9.6,-0.0057380324511158345,0.0,0.0
9.61,-0.03267075422702375,0.0,0.0
9.620000000000001,-0.05858100341477911,0.0,0.0
9.63,-0.07880821427861942,0.0,0.0
9.64,-0.10980512789975563,0.0,0.0
9.65,-0.10649844590965313,0.0,0.0
9.66,-0.11990513898345165,0.0,0.0
9.67,-0.06914090243509878,0.0,0.0
9.68,-0.012343363905971879,0.0,0.0
9.69,0.0671467983602955,0.0,0.0
9.700000000000001,0.08388204962619937,0.0,0.0
9.71,0.08855859273050279,0.0,0.0
9.72,0.10147039896353255,0.0,0.0
9.73,0.09062193397911042,0.0,0.0
9.74,0.08067815679407214,0.0,0.0
9.75,0.018991014669740798,0.0,0.0
9.76,0.007992000318179175,0.0,0.0
9.77,-0.024057247995029802,0.0,0.0
9.78,-0.0586031858430056,0.0,0.0
9.790000000000001,-0.08580531728786098,0.0,0.0
9.8,-0.14593031388971325,0.0,0.0
9.81,-0.14011530005164846,0.0,0.0
9.82,-0.11027410218475474,0.0,0.0
9.83,-0.08466504551027867,0.0,0.0
9.84,-0.022236060924401037,0.0,0.0
9.85,0.03294646859164073,0.0,0.0
9.86,0.07216580272063679,0.0,0.0
9.870000000000001,0.09894078761534218,0.0,0.0
9.88,0.13358554425443409,0.0,0.0
9.89,0.11806040611317814,0.0,0.0
9.9,0.061419259432219445,0.0,0.0
9.91,0.050089982453636994,0.0,0.0
9.92,0.021210412889211303,0.0,0.0
9.93,-0.008995134489980404,0.0,0.0
9.94,-0.07423331179233382,0.0,0.0
9.950000000000001,-0.06759278795500509,0.0,0.0
9.96,-0.11158200321088785,0.0,0.0
9.97,-0.13311059070095002,0.0,0.0
9.98,-0.09702202469967662,0.0,0.0
9.99,-0.10622396859651308,0.0,0.0
